direccion_via_nombre,direccion_numero,contacto_web,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_email1,telefonos,latitud_CM_x,longitud_CM_x,Renta,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal,id_comunidad
Juan Carlos I,7,No hay página web,4481483.0,466603.0,AVDA,LA GARENA,escuelainfantilmeraki@gmail.com,910 947 2-613403635,40.4165,-3.70256,36.247,3,935,3,8,3,,Comunidad de Madrid
José María Pereda,32,No hay página web,4483359.0,469008.0,CALLE,EL PARQUE DEL ENSANCHE,No hay página web,918305197-650080569,40.4165,-3.70256,36.247,3,953,3,8,3,,Comunidad de Madrid
Campo Real,6,www.dulcelimonescuelainfantil.es,4482774.0,467946.0,CALLE,DULCE LIMON,dulcelimonei@gmail.com,634486712-661710879-644721628,40.4165,-3.70256,36.247,3,966,3,8,3,,Comunidad de Madrid
Córdoba,1-3,http://www.eilaescuelita.com,4481898.0,470660.0,CALLE,LA ESCUELITA,direccion@eilaescuelita.com,918826659-646537188,40.4165,-3.70256,36.247,3,1001,3,8,3,,Comunidad de Madrid
Juan Carlos I,3,No hay página web,4481719.0,467095.0,AVDA,SAN MARINO,circularsanmarino@hotmail.com,918302909,40.4165,-3.70256,36.247,3,1003,3,8,3,,Comunidad de Madrid
de la Esgaravita,28,http://www.colorineshenares.com,4482239.0,470215.0,CMNO,COLORINES HENARES,No hay página web,658223851-918833410,40.4165,-3.70256,36.247,3,1119,3,8,3,,Comunidad de Madrid
Vicente Aleixandre,3,No hay página web,4483000.0,468205.0,GTA,CUENTOS DE COLORES DE ALCALÁ,No hay página web,,40.4165,-3.70256,36.247,3,1163,3,8,3,,Comunidad de Madrid
Flores,4,No hay página web,4481896.0,469129.0,CALLE,SAN LUIS,No hay página web,912802223,40.4165,-3.70256,36.247,3,1194,3,8,3,,Comunidad de Madrid
de Bulgaria,1,No hay página web,4481225.0,468070.0,CALLE,PRAVIA,No hay página web,918815784,40.4165,-3.70256,36.247,3,1240,3,8,3,,Comunidad de Madrid
Cárcel Vieja,5,http://www.escuelainfantilmarcopolo.es,4481062.0,468899.0,CALLE,MARCO POLO,escuelainfantilmarcopolo@gmail.com,918837249,40.4165,-3.70256,36.247,3,1269,3,8,3,,Comunidad de Madrid
del Empecinado,30,http://www.escuelainfantilpanda.es,4480850.0,468866.0,CALLE,PANDA,escuelaipanda@gmail.com,676800068-676800068,40.4165,-3.70256,36.247,3,1295,3,8,3,,Comunidad de Madrid
Lope de Figueroa,27B,No hay página web,4481651.0,470116.0,AVDA,AFEN ESCUELA TECNICO DEPORTIVO,info@afentd.com,607773137,40.4165,-3.70256,36.247,3,1316,3,220,3,,Comunidad de Madrid
Cogolludo,S/N,No hay página web,4483074.0,471592.0,CALLE,ACADEF FP ALCALA,No hay página web,,40.4165,-3.70256,36.247,3,1402,3,58,3,,Comunidad de Madrid
El Toboso,3,www.campusfp.es,4480677.0,468830.0,CALLE,CAMPUS FP ALCALA DE HENARES IT & CIBER SEGURIDAD,secretaria.alcala@campusfp.es,911495027-635852321-673641331,40.4165,-3.70256,36.247,3,1526,3,58,3,,Comunidad de Madrid
Benito Pérez Galdós,8,www.escuelanemomarlin.com,4484300.0,468741.0,AVDA,NEMOMARLIN ALCALA DE HENARES,alcalahenares@escuelanemomarlin.com,680515272,40.4165,-3.70256,36.247,3,1579,3,8,3,,Comunidad de Madrid
Río Bidasoa,1,No hay página web,4479882.0,468633.0,CALLE,ALCALA INTERNATIONAL MONTESSORI SCHOOL (EE.UU.),No hay página web,,40.4165,-3.70256,36.247,3,1602,3,94,3,,Comunidad de Madrid
del Marqués de la Valdavia,91,http://www.educa.madrid.org/cp.garcialorca.alcobendas,4488554.0,445032.0,CALLE,FEDERICO GARCIA LORCA,cp.garcialorca.alcobendas@educa.madrid.org,916624593-916624089,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Miraflores,59,http://www.educa.madrid.org/cp.machado.alcobendas,4488631.0,445886.0,CALLE,ANTONIO MACHADO,cp.machado.alcobendas@educa.madrid.org,916526807-916512538,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de la Transición Española,11,http://www.educa.madrid.org/ies.ginerdelosrios.alcobendas,4487172.0,447429.0,AVDA,FRANCISCO GINER DE LOS RIOS,ies.ginerdelosrios.alcobendas@educa.madrid.org,916525466,40.4165,-3.70256,56.448,1,1,4,42,1,,Comunidad de Madrid
de Valdelaparra,92,http://www.educa.madrid.org/cp.daoizyvelarde.alcobendas,4488551.0,443977.0,AVDA,DAOIZ Y VELARDE,cp.daoizyvelarde.alcobendas@educa.madrid.org,916616095,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
Olímpica,16,http://www.educa.madrid.org/cp.gabrielygalan.alcobendas,4487537.0,446354.0,AVDA,GABRIEL Y GALAN,cp.gabrielygalan.alcobendas@educa.madrid.org,916528965,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
del Doctor Casimiro Morcillo,51,http://www.educa.madrid.org/cp.emiliocasado.alcobendas,4488331.0,445104.0,CALLE,EMILIO CASADO,cp.emiliocasado.alcobendas@educa.madrid.org,916618407,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de la Constitución,127,http://www.educa.madrid.org/cp.valdepalitos.alcobendas,4488821.0,445257.0,CALLE,VALDEPALITOS,cp.valdepalitos.alcobendas@educa.madrid.org,916536638,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Segovia,5,http://www.educa.madrid.org/cp.miguelhernandez.alcobendas,4488343.0,446211.0,CALLE,MIGUEL HERNANDEZ,cp.miguelhernandez.alcobendas@educa.madrid.org,916532914,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
del Pintor Sorolla,19,http://www.educa.madrid.org/cp.seisdediciembre.alcobendas,4487977.0,445540.0,CALLE,SEIS DE DICIEMBRE,cp.seisdediciembre.alcobendas@educa.madrid.org,916613656,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Castilla,4,http://www.educa.madrid.org/cp.castilla.alcobendas,4488308.0,446460.0,PLAZA,CASTILLA,cp.castilla.alcobendas@educa.madrid.org,916530448-660736003,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Miraflores,16,http://www.educa.madrid.org/cp.miraflores.alcobendas,4488634.0,445927.0,CALLE,MIRAFLORES,cp.miraflores.alcobendas@educa.madrid.org,916543885,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Jaén,73,http://www.educa.madrid.org/cp.luisbunuel.alcobendas,4489106.0,445624.0,CALLE,LUIS BUÑUEL,cp.luisbunuel.alcobendas@educa.madrid.org,916512323,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Triana,29,http://www.educa.madrid.org/cp.tiernogalvan.alcobendas,4487894.0,446668.0,CALLE,PROFESOR TIERNO GALVAN,cp.tiernogalvan.alcobendas@educa.madrid.org,916590159,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Francisco Chico Mendes,4,http://www.educa.madrid.org/ies.lapaz.alcobendas,4486145.0,444539.0,CALLE,VIRGEN DE LA PAZ,ies.lapaz.alcobendas@educa.madrid.org,916615943-916619004,40.4165,-3.70256,56.448,1,1,4,42,1,,Comunidad de Madrid
de Francisco Chico Mendes,3,http://www.educa.madrid.org/ies.severoochoa.alcobendas,4486071.0,444569.0,CALLE,SEVERO OCHOA,ies.severoochoa.alcobendas@educa.madrid.org,916620443-916620536,40.4165,-3.70256,56.448,1,1,4,42,1,,Comunidad de Madrid
de la Isla de Córcega,3,http://www.educa.madrid.org/cp.parquecataluna.alcobendas,4488120.0,445916.0,CALLE,PARQUE DE CATALUÑA,cp.parquecataluna.alcobendas@educa.madrid.org,916618907,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
de Valdelaparra,90,http://www.educa.madrid.org/ies.aldebaran.alcobendas,4488252.0,444057.0,AVDA,ALDEBARAN,ies.aldebaran.alcobendas@educa.madrid.org,916618085-916618238,40.4165,-3.70256,56.448,1,1,4,42,1,,Comunidad de Madrid
Manuel de Falla,54-56,http://www.educa.madrid.org/ies.agora.alcobendas,4489257.0,445609.0,CALLE,AGORA,ies.agora.alcobendas@educa.madrid.org,916515700-916515845,40.4165,-3.70256,56.448,1,1,4,42,1,,Comunidad de Madrid
Francisco Largo Caballero,s/n,http://www.educa.madrid.org/cp.bachilleralonsolopez.alcobendas,4489381.0,444479.0,CALLE,BACHILLER ALONSO LOPEZ,cp.bachilleralonsolopez.alcobendas@educa.madrid.org,916618157,40.4165,-3.70256,56.448,1,1,4,14,1,,Comunidad de Madrid
Federico Moreno Torroba,s/n,http://www.educa.madrid.org/eei.cascabeles.alcobendas,4489125.0,444824.0,CALLE,CASCABELES,eei.cascabeles.alcobendas@educa.madrid.org,914904824-647514863,40.4165,-3.70256,56.448,1,1,4,3,1,,Comunidad de Madrid
José Hierro,10,http://www.educa.madrid.org/cifp.joseluisgarci.alcobendas,4488828.0,444497.0,CALLE,JOSE LUIS GARCI,cifp.joseluisgarci.alcobendas@educa.madrid.org,914841828,40.4165,-3.70256,56.448,1,1,4,68,1,,Comunidad de Madrid
Olímpica,12,http://www.educa.madrid.org/eei.piopio.alcobendas,4487579.0,446539.0,AVDA,PIO PIO,eei.piopio.alcobendas@educa.madrid.org,916618739-699685240,40.4165,-3.70256,56.448,1,1,4,3,1,,Comunidad de Madrid
Pablo Iglesias esquina con C/ Gloria Fuertes,,http://site.educa.madrid.org/ies.gloriafuertes.alcobendas/,4489473.0,444322.0,AVDA,GLORIA FUERTES,ies.gloriafuertes.alcobendas@educa.madrid.org,914900071,40.4165,-3.70256,56.448,1,1,4,42,1,,Comunidad de Madrid
del Fuego,73,http://www.educa.madrid.org/eoep.alcobendas,4488636.0,446129.0,CALLE,EQUIPO GENERAL ALCOBENDAS,eoep.alcobendas@educa.madrid.org,916616555-683439169,40.4165,-3.70256,56.448,1,1,4,206,1,,Comunidad de Madrid
de Ruperto Chapí,22,http://www.educa.madrid.org/emd.alcobendas,4488810.0,445687.0,CALLE,ALCOBENDAS,emd.alcobendas@educa.madrid.org,916597600,40.4165,-3.70256,56.448,1,2,4,187,1,,Comunidad de Madrid
de Camilo José Cela,26,http://www.educa.madrid.org/eei.valdelaparra.alcobendas,4488176.0,444256.0,AVDA,VALDELAPARRA,eei.valdelaparra.alcobendas@educa.madrid.org,912290820-607972734,40.4165,-3.70256,56.448,1,2,4,3,1,,Comunidad de Madrid
de la Ilusión,20,http://www.educa.madrid.org/eei.fuentelucha.alcobendas,4489509.0,443962.0,AVDA,FUENTELUCHA,eei.fuentelucha.alcobendas@educa.madrid.org,911722892,40.4165,-3.70256,56.448,1,2,4,3,1,,Comunidad de Madrid
de la Magia,4,http://www.educa.madrid.org/cepa.universidadpopular.alcobendas,4488372.0,445510.0,AVDA,UNIVERSIDAD POPULAR MIGUEL DELIBES,cepa.universidadpopular.alcobendas@educa.madrid.org,916626062,40.4165,-3.70256,56.448,1,8,4,32,1,,Comunidad de Madrid
de la Chopera,118,http://www.educa.madrid.org/eei.elcuquillo.alcobendas,4488456.0,444979.0,PASEO,EL CUQUILLO,eei.elcuquillo.alcobendas@educa.madrid.org,916624097,40.4165,-3.70256,56.448,1,9,4,3,1,,Comunidad de Madrid
del Pintor Velázquez,38,http://www.educa.madrid.org/eei.lachopera.alcobendas,4487955.0,445560.0,CALLE,LA CHOPERA,eei.lachopera.alcobendas@educa.madrid.org,916617508,40.4165,-3.70256,56.448,1,9,4,3,1,,Comunidad de Madrid
de Felipe Álvarez Gadea,1,No hay página web,4488013.0,446447.0,PLAZA,SAN PEDRO APOSTOL,cc.sanpedroapostol.alcobendas@educa.madrid.org,916535721-656440108,40.4165,-3.70256,56.448,2,25,4,8,1,,Comunidad de Madrid
de Barcelona,13,http://www.educa.madrid.org/cc.sanantonio.alcobendas,4488144.0,446743.0,CALLE,SAN ANTONIO,cc.sanantonio.alcobendas@educa.madrid.org,916527169,40.4165,-3.70256,56.448,2,26,4,13,1,,Comunidad de Madrid
Juan M. Sánchez. Pedagogo,3,http://www.juanxxiiialcobendas.com,4488087.0,446082.0,TRVA,JUAN XXIII,cc.juanxxiii.alcobendas@educa.madrid.org,916516468-647786608,40.4165,-3.70256,56.448,2,27,4,72,1,,Comunidad de Madrid
de Alcobendas,3 y 5,http://www.fomento.edu/aldovea,4486243.0,446420.0,PASEO,ALDOVEA,aldv_secretaria@fomento.edu,916500661-916500649,40.4165,-3.70256,56.448,3,237,4,73,1,,Comunidad de Madrid
del Camino Ancho,87,No hay página web,4486728.0,446750.0,CALLE,ALDEAFUENTE,mmartinho@fomento.edu,916250270,40.4165,-3.70256,56.448,3,237,4,72,1,,Comunidad de Madrid
del Goloso,"k3,78",http://www.educa.madrid.org/cc.manyanet.alcobendas,4489086.0,443570.0,CTRA,PADRE MANYANET,cc.manyanet.alcobendas@educa.madrid.org,916624620-916624595,40.4165,-3.70256,56.448,2,293,4,72,1,,Comunidad de Madrid
de Alcobendas,7,http://www.colegiogabiroltoledano.com,4486411.0,446693.0,PASEO,CENTRO IBN GABIROL COLEGIO ESTRELLA TOLEDANO,cc.ibngabirol.alcobendas@educa.madrid.org,916501229,40.4165,-3.70256,56.448,2,309,4,72,1,,Comunidad de Madrid
de María Teresa,4,http:// http://www.colegiomariateresa.es,4488734.0,444796.0,CALLE,MARIA TERESA,cc.mariateresa.alcobendas@educa.madrid.org,912414021,40.4165,-3.70256,56.448,2,378,4,72,1,,Comunidad de Madrid
Anabel Segura,12,http://www.apsuria.org,4487254.0,446799.0,CALLE,VIRGEN DE NURIA,cc.virgendenuria.alcobendas@educa.madrid.org,916622498,40.4165,-3.70256,56.448,2,402,4,21,1,,Comunidad de Madrid
de la Felicidad,9,No hay página web,4489018.0,444038.0,CALLE,GREENWICH SCHOOL,cc.greenwichschool.alcobendas@educa.madrid.org,918272879,40.4165,-3.70256,56.448,2,450,4,72,1,,Comunidad de Madrid
"del Fuego c/v C/ Fayón, 1",73,No hay página web,4488636.0,446129.0,CALLE,NORTE JOVEN ALCOBENDAS,No hay página web,,40.4165,-3.70256,56.448,3,466,4,37,1,,Comunidad de Madrid
del Camino Sur,10-12,http://www.liceo-europeo.es,4484772.0,445505.0,CALLE,LICEO EUROPEO,patricia.real@liceo-europeo.edu.es,916500000-916500000-916500000-916500000,40.4165,-3.70256,56.448,3,468,4,73,1,,Comunidad de Madrid
del Camino Sur,10-12,No hay página web,4484772.0,445505.0,CALLE,INTERNATIONAL NURSERY SCHOOL@LICEO EUROPEO,No hay página web,,40.4165,-3.70256,56.448,3,468,4,94,1,,Comunidad de Madrid
de Begonia,275,http://www.irlandesaselsoto.net/,4486106.0,445727.0,CALLE,BIENAVENTURADA VIRGEN MARIA,secretaria.elsoto@feducativamaryward.org,916501500,40.4165,-3.70256,56.448,3,469,4,72,1,,Comunidad de Madrid
BURGOS,k. 14,No hay página web,4485638.0,444586.0,CTRA,COLEGIO SUIZO DE MADRID (SUIZO),No hay página web,916505818,40.4165,-3.70256,56.448,3,470,4,94,1,,Comunidad de Madrid
Jazmín,148,http://www.educa.madrid.org/cpr.sanpatricio-elsoto.alcobendas,4485799.0,445640.0,CALLE,SAN PATRICIO DEL SOTO,infosoto@colegiosanpatricio.es,916500602,40.4165,-3.70256,56.448,3,496,4,45,1,,Comunidad de Madrid
del Camino Ancho,14,http://www.escandinavo.com,4484602.0,448029.0,CALLE,COLEGIO ESCANDINAVO (SUECO),colegio@escandinavo.com,916500127,40.4165,-3.70256,56.448,3,541,4,94,1,,Comunidad de Madrid
del Camino Ancho,14,http://www.escandinavo.com,4484602.0,448029.0,CALLE,SCANDINAVIAN SCHOOL-INTERNACIONAL SECTION (BRITÁNICO),colegio@escandinavo.com,916500127,40.4165,-3.70256,56.448,3,541,4,94,1,,Comunidad de Madrid
del Camino Ancho,85,No hay página web,4486658.0,446762.0,CALLE,ECOLE SAINT-EXUPERY (FRANCES),secretariat.saint-exupery@laposte.net,916507019-917489496,40.4165,-3.70256,56.448,3,544,4,94,1,,Comunidad de Madrid
del Camino Ancho,10,http://www.colegiobase.com,4484508.0,448229.0,CALLE,BASE,secretaria@colegiobase.com,916500313-916500494-916500593,40.4165,-3.70256,56.448,3,555,4,73,1,,Comunidad de Madrid
de la Vereda Norte,3,No hay página web,4485393.0,445603.0,CALLE,INTERNATIONAL COLLEGE SPAIN (EE.UU.),No hay página web,916502398-916252305,40.4165,-3.70256,56.448,3,572,4,94,1,,Comunidad de Madrid
de Alcobendas,9,No hay página web,4486480.0,446806.0,PASEO,SAN PATRICIO,infomoraleja@colegiosanpatricio.es,916500791,40.4165,-3.70256,56.448,3,580,4,15,1,,Comunidad de Madrid
del Camino Ancho,83,No hay página web,4486604.0,446779.0,CALLE,LOS SAUCES,secretaria@colegiolossauces.com,916501790-916501614,40.4165,-3.70256,56.448,3,584,4,72,1,,Comunidad de Madrid
de la Cruz,12,No hay página web,4487860.0,446467.0,CALLE,LUIS ESTRELLA,direccion@musicalia.es,916542732,40.4165,-3.70256,56.448,3,587,4,137,1,,Comunidad de Madrid
de la Salvia,48,http://www.educa.madrid.org/cpr.brains-lamoraleja.alcobendas,4486823.0,446505.0,CALLE,B.R.A.-INSTITUCION,secretaria3@colegiobrains.com,916504300,40.4165,-3.70256,56.448,3,600,4,72,1,,Comunidad de Madrid
de la Salvia,48,No hay página web,4486823.0,446505.0,CALLE,ESCUELA DE MUSICA DEL COLEGIO BRAINS,escuelademusica@colegiobrains.com,916501876,40.4165,-3.70256,56.448,3,600,4,138,1,,Comunidad de Madrid
de la Salvia,24,www.areteia.edu.es,4486537.0,446504.0,CALLE,ARETEIA,secretaria@areteia.edu.es,916509102-916507408,40.4165,-3.70256,56.448,3,604,4,72,1,,Comunidad de Madrid
del Marqués de la Valdavia,129,www.eilacomba.es,4488693.0,444338.0,CALLE,LA COMBA,eilacomba@eilacomba.es,650928383-916625628-916625628-650928383,40.4165,-3.70256,56.448,3,629,4,8,1,,Comunidad de Madrid
de la Salvia,30,No hay página web,4486642.0,446547.0,CALLE,RUNNYMEDE COLLEGE (BRITANICO),office@runnymede-college.com,916508302-916507337,40.4165,-3.70256,56.448,3,661,4,94,1,,Comunidad de Madrid
del Fuego,31,No hay página web,4488255.0,446193.0,CALLE,SANTA ISABEL,ceisantaisabel@gmail.com,916637020,40.4165,-3.70256,56.448,3,670,4,8,1,,Comunidad de Madrid
de Ceuta,12,No hay página web,4487855.0,446047.0,CALLE,GARABATO,nuriayarz@gmail.com,916613590-657563230-661400236,40.4165,-3.70256,56.448,3,687,4,8,1,,Comunidad de Madrid
Camino del Cura,8,No hay página web,4484550.0,445160.0,CALLE,LA ESCUELITA DEL ENCINAR,coordinacion@laescuelitadelencinar.es,916252401,40.4165,-3.70256,56.448,3,726,4,4,1,,Comunidad de Madrid
del Bachiller Alonso López,5,www.lacasitaalcobendas.com,4488376.0,446388.0,CALLE,LA CASITA,espedelara16@gmail.com,916529075-606288270-601373481,40.4165,-3.70256,56.448,3,806,4,8,1,,Comunidad de Madrid
Pablo Iglesias,s/n,http://www.kiddylaneschool.com,4488959.0,444440.0,AVDA,KIDDY LANE SCHOOL,info@kiddylaneschool.com,627138429-910110971,40.4165,-3.70256,56.448,3,809,4,8,1,,Comunidad de Madrid
de Bruselas,5,No hay página web,4486848.0,446442.0,AVDA,SUS PEQUEÑOS PASOS,direccion@educaenanos.es,914903580-608713253,40.4165,-3.70256,56.448,3,853,4,8,1,,Comunidad de Madrid
de Caléndula,95,www.eduqa.es,4486569.0,445422.0,CALLE,EDUQA LA MORALEJA,lamoraleja@eduqa.es,916250420-696877504,40.4165,-3.70256,56.448,3,862,4,4,1,,Comunidad de Madrid
de Zaragoza,23,http://www.escuelainfantilbambu.com,4488176.0,445685.0,CALLE,BAMBU,liceo3@telefocica.net,916613183-648833432,40.4165,-3.70256,56.448,3,939,4,8,1,,Comunidad de Madrid
de Cádiz,22,www.titogusanito.com,4488150.0,445745.0,CALLE,TITO GUSANITO,titogusanitosl@hotmail.com,916629238-637656772,40.4165,-3.70256,56.448,3,950,4,8,1,,Comunidad de Madrid
de la Chopera,35,No hay página web,4488092.0,445601.0,PASEO,GENTE PEQUEÑA,gentepequena20@gmail.com,686688693,40.4165,-3.70256,56.448,3,963,4,8,1,,Comunidad de Madrid
Anabel Segura,7,No hay página web,4487416.0,446926.0,CALLE,CHIQUI TIN ALCOBENDAS,balvarez@chiquitin.es,912586837-630578317,40.4165,-3.70256,56.448,3,990,4,8,1,,Comunidad de Madrid
Francisco Largo Caballero,26,No hay página web,4489431.0,444995.0,CALLE,PARAPEQUES,parapeques@telefonica.net,916612513,40.4165,-3.70256,56.448,3,993,4,8,1,,Comunidad de Madrid
de la Salvia,44,No hay página web,4486730.0,446461.0,CALLE,ESCUELA INFANTIL BRAINS MADRID,infomoraleja@brainsnsm.es,916503030,40.4165,-3.70256,56.448,3,1049,4,4,1,,Comunidad de Madrid
de Alcobendas,5,http://www.educa.madrid.org/cpr.kingscollege-lamoraleja.alcobendas,4486304.0,446569.0,PASEO,KING'S COLLEGE (BRITANICO),pedro.garcia@kings.education,916585540-678520079,40.4165,-3.70256,56.448,3,1062,4,94,1,,Comunidad de Madrid
de Luis Rodríguez Ontiveros,7,No hay página web,4488905.0,445505.0,CALLE,ARCO IRIS,lazarogon@gmail.com,916516464-606390692,40.4165,-3.70256,56.448,3,1103,4,8,1,,Comunidad de Madrid
de la Amistad,10-12,www.escuelainfantilmanoplas.com,4489716.0,444113.0,CALLE,MANOPLAS,No hay página web,916294403-678429870,40.4165,-3.70256,56.448,3,1213,4,8,1,,Comunidad de Madrid
de Fernando Alonso,,No hay página web,4487313.0,447708.0,AVDA,CENTRO PROFESIONAL EUROPEO DE MADRID-ESTUDIOS PROFESIONALES SUPERIORES,centroprofesional@universidadeuropea.es,912115052-917407272,40.4165,-3.70256,56.448,3,1220,4,58,1,,Comunidad de Madrid
de la Azalea (Complejo Miniparc I edificio E),1,www.littleacorns.es,4485501.0,444884.0,CALLE,LITTLE ACORNS NURSERY (BRITANICO),info@littleacorns.es,916502750,40.4165,-3.70256,56.448,3,1298,4,94,1,,Comunidad de Madrid
del Goloso,"K3,78",No hay página web,4489086.0,443570.0,CTRA,CENTRO ACADEMICO DE ENTRENADORES DE FUTBOL DE ALCOBENDAS,No hay página web,,40.4165,-3.70256,56.448,3,1308,4,220,1,,Comunidad de Madrid
del Doctor Severo Ochoa,53,No hay página web,4487958.0,444577.0,AVDA,INSTITUTO SUPERIOR F.P. CLAUDIO GALENO DE MADRID,secretaria@fpclaudiogalenomadrid.es,911599957,40.4165,-3.70256,56.448,3,1339,4,58,1,,Comunidad de Madrid
de la Fantasía,3,No hay página web,4489268.0,444284.0,CALLE,MIS SUEÑOS MAGICOS,informacion@missuenosmagicos.es,912417977-676724664,40.4165,-3.70256,56.448,3,1358,4,8,1,,Comunidad de Madrid
de Europa,4,www.montessorivillage.es,4485621.0,444023.0,AVDA,MONTESSORI VILLAGE LA MORALEJA,lamoraleja@montessorivillage.es,620909956-914900773,40.4165,-3.70256,56.448,3,1397,4,4,1,,Comunidad de Madrid
de la Alegría,5,No hay página web,4489762.0,444256.0,CALLE,NEMOMARLIN ALCOBENDAS,alcobendas@escuelanemomarlin.com,910599522-686398361,40.4165,-3.70256,56.448,3,1476,4,8,1,,Comunidad de Madrid
de Bruselas,9,www.tutorasap.org,4486910.0,446332.0,AVDA,TUTOR ASAP HIGH PERFOMANCE INTERNATIONAL STUDEY CENTRE,international.examinations@tutorasap.org,,40.4165,-3.70256,56.448,3,1518,4,94,1,,Comunidad de Madrid
"del Goloso KM 3,780",,No hay página web,4489086.0,443570.0,CTRA,CENTRO DE ESTUDIOS TECNOLOGICOS ALCOBENDAS,lballesta@cetafp.es,910771049-662602796-659777996,40.4165,-3.70256,56.448,3,1547,4,58,1,,Comunidad de Madrid
del Camino Sur,10-12,No hay página web,4484709.0,445572.0,CALLE,VERMONT ACADEMY AT LICEO EUROPEO (EE.UU.),No hay página web,,40.4165,-3.70256,56.448,3,1553,4,94,1,,Comunidad de Madrid
de la Salvia,24,https://123coachacademy.com/,4486480.0,446494.0,CALLE,123 COACH,123coachacademy@gmail.com,639959685,40.4165,-3.70256,56.448,3,1556,4,221,1,,Comunidad de Madrid
de Bruselas,9,No hay página web,4486910.0,446332.0,AVDA,LMI COLLEGE (BRITANICO),No hay página web,,40.4165,-3.70256,56.448,3,1600,4,94,1,,Comunidad de Madrid
del Oeste,2,http://www.educa.madrid.org/cp.carmenconde.alcorcon,4466006.0,429272.0,AVDA,CARMEN CONDE,cp.carmenconde.alcorcon@educa.madrid.org,916448242,40.4165,-3.70256,35.844,1,1,5,14,2,,Comunidad de Madrid
del Alcalde José Aranda,45,http://www.educa.madrid.org/portal/web/danielmartin,4466548.0,430417.0,AVDA,DANIEL MARTIN,cp.danielmartin.alcorcon@educa.madrid.org,916108191,40.4165,-3.70256,35.844,1,1,5,14,2,,Comunidad de Madrid
de la Olímpica Conchita Puig,2,http://www.educa.madrid.org/cp.donvictoriano.alcorcon,4466314.0,430394.0,CALLE,PARROCO D. VICTORIANO,cp.donvictoriano.alcorcon@educa.madrid.org,916117131-916190793-916117161,40.4165,-3.70256,35.844,1,1,5,14,2,,Comunidad de Madrid
Derechos Humanos,6,http://www.educa.madrid.org/cp.sanjosedevalderas.alcorcon,4467323.0,430762.0,AVDA,SAN JOSE DE VALDERAS,cp.sanjosedevalderas.alcorcon@educa.madrid.org,916125212,40.4165,-3.70256,35.844,1,1,5,14,2,,Comunidad de Madrid
referendum viñagrande,3,http://www.educa.madrid.org/cp.loscastillos.alcorcon,4467062.0,431880.0,CALLE,LOS CASTILLOS,cp.loscastillos.alcorcon@educa.madrid.org,916114898,40.4165,-3.70256,35.844,1,1,5,14,2,,Comunidad de Madrid
